station_pk,name,x,y,altitude,priority,private,has_measurement,has_warnregion,country,active
P904,Siegsdorf-Höll,9955.7514,8189.14158,721,5,0,1,1,Germany,1
16740,Siros,14382.0,13813.2,72,9,0,0,0,Greece,1
16741,Paros,14015.30004,13542.4494,76,7,1,1,0,Greece,1
16742,Kos,15153.012,14151.618,129,9,0,0,0,Greece,1
16743,Kythira,13675.89996,14499.45036,167,7,1,1,0,Greece,1
16744,Santorini,14572.548,14364.432,40,9,0,0,0,Greece,1
P924,Oy-Mittelberg,9140.0706,8296.5438,872,4,0,1,1,Germany,1
P942,Bad Kohlgrub,9388.93968,8280.7758,750,4,0,1,1,Germany,1
P948,Mittenwald,9455.5314,8382.01338,983,4,0,1,1,Germany,1
16765,Karpathos,15172.56,14892.444,6,9,0,0,0,Greece,1
17022,Zonguldak,16840.23156,11637.2916,137,7,1,1,0,Turkey,1
17024,Inebolu,17554.64184,11351.33568,64,7,1,1,0,Turkey,1
P975,Kiefersfelden,9779.98932,8305.9884,518,4,0,1,1,Germany,1
17050,Edirne,14958.25236,11514.6306,48,7,1,1,0,Turkey,1
17056,Tekirdag,15298.56432,11902.7232,3,7,1,1,0,Turkey,1
P982,Reit im Winkl,9889.05384,8275.3704,685,4,0,1,1,Germany,1
17070,Bolu,16776.61128,12023.75448,742,7,1,1,0,Turkey,1
17116,Bursa,15844.824,12295.152,100,7,1,1,0,Turkey,1
P991,Piding,10046.63916,8222.8878,458,4,0,1,1,Germany,1
Q055,Buchen,8755.71048,7280.2206,340,4,0,1,1,Germany,1
17244,Konya,17118,13517.99982,1032,7,1,1,0,Turkey,1
17290,Bodrum,15275.99952,14022.00018,26,7,1,1,0,Turkey,1
17295,Mugla,15761.99988,14202.0,7,7,1,1,0,Turkey,1
Q061,Notzingen,8806.5018,7737.81768,325,4,0,1,1,Germany,1
Q062,Freudenberg,8785.90908,7147.6668,193,4,0,1,1,Germany,1
Q076,Bad Mergentheim,8914.41684,7302.27096,250,4,0,1,1,Germany,1
Q104,Waghäusel,8473.43988,7427.8404,105,4,0,1,1,Germany,1
Q165,Ingelfingen,8893.39104,7380.4338,385,5,0,1,1,Germany,1
Q221,Eppingen-Elsenz,8586.82404,7470.11862,220,4,0,1,1,Germany,1
Q242,Obersulm,8766.90612,7490.95938,230,4,0,1,1,Germany,1
22802,Sortavala,16458.00012,692.999819999999,19,7,1,1,0,Russia,1
22820,Petrosk,17735.99976,639.000360000001,110,7,1,1,0,Russia,1
Q247,Besigheim,8705.99988,7568.99964,300,6,0,0,1,Germany,1
Q292,Kirchberg-Jagst,8992.77336,7462.611,426,4,0,1,1,Germany,1
Q332,Pforzheim,8530.52868,7596.84204,333,4,0,1,1,Germany,1
Q341,Sachsenheim,8665.57008,7583.2794,250,4,0,1,1,Germany,1
26314,Ventspils,13153.39992,3026.39922,3,9,0,0,0,Latvia,1
Q348,Engelberg,8645.87916,7675.67988,450,6,0,0,1,Germany,1
Q351,Großerlach,8857.1556,7548.6384,523,4,0,1,1,Germany,1
26502,Palanga,12993.00012,3794.54922,10,9,0,0,0,Latvia,1
Q358,Stuttgart,8717.99976,7677.00018,223,6,0,0,1,Germany,1
Q378,Schwäb.-Gmünd,8954.5842,7684.41816,413,4,0,1,1,Germany,1
Q382,Ellwangen,9047.24424,7565.67,460,4,0,1,1,Germany,1
26630,Kaunas-Flugh.,14070.00024,4337.99982,78,9,0,0,0,Lithuania,1
26666,Vitebsk,16289.69976,4183.50042,176,7,1,1,0,Lithuania,1
26702,Königsberg,12800.99952,4467.7494,27,3,1,1,0,Lithuania,1
Q404,Rheinau,8277.795,7738.065,131,4,0,1,1,Germany,1
Q411,Baden-Baden,8368.47252,7707.4416,240,4,0,1,1,Germany,1
26851,Minsk-Flugh.,15311.99988,4932.0009,231,9,0,0,0,Belarus,1
Q437,Neubulach,8524.8342,7748.163,570,4,0,1,1,Germany,1
Q440,Renningen-Ih.,8612.6364,7699.04784,478,4,0,1,1,Germany,1
Q485,Hermaringen,9096.54876,7770.8079,468,4,0,1,1,Germany,1
Q518,Ohlsbach,8277.5088,7866.21564,176,4,0,1,1,Germany,1
Q561,Metzingen,8738.39988,7809.6852,362,4,0,1,1,Germany,1
Q579,Merklingen-Ost,8915.20704,7823.45142,685,4,0,1,1,Germany,1
Q622,Wolfach,8366.07384,7940.54448,291,4,0,1,1,Germany,1
Q651,Hechingen,8632.82736,7897.42602,522,4,0,1,1,Germany,1
Q671,Münsingen,8814.12948,7892.06382,750,4,0,1,1,Germany,1
Q702,Emmendingen-M.,8220.63204,8025.61176,203,4,0,1,1,Germany,1
33261,Konotop,17352,6353.99964,144,7,1,1,0,Ukraine,1
Q712,Elzach,8319.1914,7991.3682,440,5,0,1,1,Germany,1
33347,Kiew-Borispol,16548.00012,6840.00072,121,9,0,0,0,Ukraine,1
33526,Ivano,14288.0382,7619.83902,275,7,1,1,0,Ukraine,1
Q733,Rottweil,8508.64572,8002.1196,588,4,0,1,1,Germany,1
33815,Chisinau,15834.00024,8631.00036,173,9,0,0,0,Rumania,1
Q738,Villingen-Schw.,8445.87072,8075.60604,720,4,0,1,1,Germany,1
33990,Jalta,17700.012,9990,14,9,0,0,0,Ukraine,1
Q740,Balingen-Br.,8572.83048,7957.51398,619,5,0,1,1,Germany,1
Q751,Albstadt,8632.21608,7983.65268,759,4,0,1,1,Germany,1
Q771,Riedlingen,8805.46824,8020.14264,533,4,0,1,1,Germany,1
Q788,Sigmaringen,8709.92928,8061.18858,580,5,0,1,1,Germany,1
Q811,Buchenbach,8279.28648,8120.31318,445,4,0,1,1,Germany,1
Q823,Lenzkirch,8363.08296,8175.7647,852,4,0,1,1,Germany,1
Q848,Geisingen,8512.96572,8140.99248,672,4,0,1,1,Germany,1
Q864,Pfullendorf,8741.98404,8136.02016,630,4,0,1,1,Germany,1
Q879,Ravensburg,8862.00012,8208.0,440,5,0,1,1,Germany,1
Q887,Müllheim,8149.81284,8204.598,273,4,0,1,1,Germany,1
Q909,Rheinfelden,8197.9578,8338.14162,282,4,0,1,1,Germany,1
Q926,Wutoeschingen,8416.75176,8273.87082,398,4,0,1,1,Germany,1
Q942,Singen,8575.84908,8222.14368,445,4,0,1,1,Germany,1
60101,Tanger,3273.99984,14727.7494,19,9,0,0,0,Morocco,1
Q978,Friedrichshafen,8798.71896,8270.3754,459,4,0,1,1,Germany,1
60360,Annaba,8214.00012,14130.00072,3,9,0,0,0,Algeria,1
60390,Algier,6557.544,14206.86,25,9,0,0,0,Algeria,1
60419,Constantine,7782.00012,14427.00018,694,9,0,0,0,Algeria,1
60475,Tebessa,8322.00012,14894.99928,821,9,0,0,0,Algeria,1
60490,Oran-Es Senia,5184,14778.0018,90,9,0,0,0,Algeria,1
60710,Tabarka,8550,14067.0,21,9,0,0,0,Tunesia,1
60715,Tunis,9083.99988,14130.00072,5,9,0,0,0,Tunesia,1
60725,Jendouba,8568,14318.99964,143,9,0,0,0,Tunesia,1
60735,Kairouan,9036,14759.99928,60,9,0,0,0,Tunesia,1
60740,Monastir,9271.692,14710.626,2,9,0,0,0,Tunesia,1
69679,Rajlovac,11988.0,10332.0009,489,9,0,0,0,Bosnien-Herzegowina,1
P0008,Como,8669.99988,9297.00018,62,9,0,0,0,Italy,1
P0009,Arnheim,7524.0,5948.99964,10,9,0,0,0,Netherlands,1
P0010,Luettich,7398,6677.9991,50,9,0,0,0,Belgium,1
P0011,Meran,9414,8819.99928,324,9,0,0,0,Italy,1
P0023,Kitzbühl,9852.00012,8405.99964,870,9,0,0,0,Austria,1
P0024,Riva d. Garda,9354.00024,9215.99964,130,9,0,0,0,Italy,1
P0058,Sankt Gallenkirch,8994.00024,8622.00018,750,9,0,0,0,Austria,1
P0059,Mittagsspitze,8957.99988,8478.0,2097,9,0,0,0,Austria,1
P0060,Patscherkofel,9534.00024,8522.99982,2248,9,0,0,0,Austria,1
P0061,Hundstein,10044,8442.0009,2116,9,0,0,0,Austria,1
P0069,Kammspitz,10386,8378.99964,2141,9,0,0,0,Austria,1
P0070,Chatillon,8142.00012,9315,500,9,0,0,0,France,1
P0071,Margozzo,8442,9197.99982,700,9,0,0,0,Italy,1
P0072,Masera,8394.00012,9107.9991,800,9,0,0,0,Italy,1
P0073,M. Zeda,8472.00024,9153.0,2100,9,0,0,0,Italy,1
P0074,Sondrio,8952.00012,9080.99964,500,9,0,0,0,Italy,1
P0075,Lecco,8777.99988,9261,400,9,0,0,0,Italy,1
P0076,Brixen,9600.00012,8792.99982,600,9,0,0,0,Italy,1
P0077,Rollepass,9648,9018.0,1800,9,0,0,0,Italy,1
P0078,Cortina D'Ampezzo,9767.99988,8883.0,1300,9,0,0,0,Italy,1
P0079,Paso d. Falzarego,9732.00024,8892.00018,1850,9,0,0,0,Italy,1
P0080,Albertville,7704.0,9359.99928,500,9,0,0,0,France,1
P0081,Le Roignais,7818.000012,9369,3001,9,0,0,0,France,1
P0082,Chamonix,7872.00012,9224.99928,1000,9,0,0,0,France,1
P0083,Annecy,7603.2,9234,500,9,0,0,0,France,1
P0084,Mt. Buet,7877.99988,9171.00036,3100,9,0,0,0,France,1
P0085,Chorges,7656.00012,9963.0,600,9,0,0,0,France,1
P0086,Serre Chevalier,7740,9764.99928,2700,9,0,0,0,France,1
P0087,Digne,7643.99988,10215.00072,700,9,0,0,0,France,1
P0088,Annot,7812,10277.99982,600,9,0,0,0,France,1
P0089,Croix de l Alpe,7799.99994,10044,2590,9,0,0,0,France,1
P0091,Simplonpass,8298,9045,2000,9,0,0,0,Switzerland,1
P0092,Mt. Auber,7787.99988,8702.9991,1339,9,0,0,0,France,1
P0093,Lillehammer,9162,1026.0,500,9,0,0,0,Norway,1
P0094,Rondeslottet,8952.00012,575.999639999999,2178,9,0,0,0,Norway,1
P0095,Torpo,8370,1350,1000,9,0,0,0,Norway,1
P0096,Finse,8100,1296.0,1500,9,0,0,0,Norway,1
P0097,Seljord,8520.00012,1890,300,9,0,0,0,Norway,1
P0098,Lifjell,8460,2025,800,9,0,0,0,Norway,1
P0099,Podgrad,10674,9144.00036,400,9,0,0,0,Slovenia,1
P0100,Bled,10482.00012,8982.0009,900,9,0,0,0,Slovenia,1
P0115,Loiblpass,10542.00024,8954.99928,1500,9,0,0,0,Austria,1
P0118,Paso di Campelli,9005.99976,9171.00036,1890,9,0,0,0,Italy,1
P0153,Nordw. FPN,7722,4320,0,9,0,0,0,Russia,1
P0155,Brugge,6563.999988,6362.99982,5,9,0,0,0,Belgium,1
P0162,San Vigilio,9695.99988,8802.0,1000,9,0,0,0,Italy,1
P0163,Bellagio,8735.99976,9188.99964,200,9,0,0,0,Italy,1
P0164,Domaso,8766,9099,200,9,0,0,0,Italy,1
P0165,Iseo,9018,9369,100,9,0,0,0,Italy,1
P0166,La Spezia,8910,10169.99928,0,9,0,0,0,Italy,1
P0167,Livorno,9108,10503.0,0,9,0,0,0,Italy,1
P0168,San Remo,8195.999904,10368.0,0,9,0,0,0,Italy,1
P0169,Leucate,6509.999988,10890.00072,0,9,0,0,0,Italy,1
P0171,Trient,9414,9126,194,9,0,0,0,Italy,1
P0172,Mitrovica,12912.00012,10854,521,9,0,0,0,Serbia,1
P0173,Gnjilane,13134.00024,11087.99982,500,9,0,0,0,Serbia,1
P0239,Marbella,3642.00012,14301.00036,30,9,0,0,0,Spain,1
P0240,San Feliu,6509.999988,11475,10,9,0,0,0,Spain,1
P0241,Saint Tropez,7794.0,10656.00036,20,9,0,0,0,France,1
P0242,Cernobbio,8669.99988,9270.00072,400,9,0,0,0,Italy,1
P0243,Ischia,10422,12023.99964,80,9,0,0,0,Italy,1
P0244,Portofino,8712,10098.0,5,9,0,0,0,Italy,1
P0245,Madeira/Portugal,2507.99976,12447.0,500,9,0,0,0,Portugal,1
P0246,Karthago,9095.99976,14094,3,9,0,0,0,Tunesia,1
P0298,Arlberg,9065.99988,8567.9991,1793,9,0,0,0,Austria,1
P0299,Grossglockner,9965.99988,8595.00072,3797,9,0,0,0,Austria,1
P0300,Dachstein,10296,8387.99982,2995,9,0,0,0,Austria,1
P0302,Zinken,10710,8460.00072,2331,9,0,0,0,Austria,1
P0303,Weinsberg,10836,7884.0,1039,9,0,0,0,Austria,1
P0304,Kaisereiche,11405.99952,8127.0,443,9,0,0,0,Austria,1
P0305,Sonnenberg,11334.00024,8162.9991,484,9,0,0,0,Austria,1
P0311,Andermatt,8496,8837.9991,1500,9,0,0,0,Switzerland,1
P0312,Linthal,8640,8684.99928,1000,9,0,0,0,Switzerland,1
P0314,Saanen-Gstaad,8016.00012,8910,1100,9,0,0,0,Switzerland,1
P0325,Andorra,5976.0,11043.0,1500,9,0,0,0,Andorra,1
P0333,Khania,14045.99976,14841.00036,24,9,0,0,0,Greece,1
P0367,Alpe D'Huez,7584.19992,9674.39916,1860,9,0,0,0,France,1
P0368,Courchevel,7787.99988,9504,1550,9,0,0,0,France,1
P0369,Flaine,7794.0,9171.00036,1600,9,0,0,0,France,1
P0370,Isola 2000,7992,10187.9991,2000,9,0,0,0,France,1
P0371,Meribel,7782.00012,9522.0009,1400,9,0,0,0,France,1
P0372,Morzine,7812,9080.99964,1000,9,0,0,0,France,1
P0373,Val D'Isere,7912.08,9479.7,1850,9,0,0,0,France,1
P0374,Ahrntal,9714.00024,8648.99964,950,9,0,0,0,Italy,1
P0375,Arabba,9672.00012,8910,1602,9,0,0,0,Italy,1
P0376,Bormio 2000,9137.99988,8945.99964,1225,9,0,0,0,Italy,1
P0377,Cervinia,8130.00006,9215.99964,2050,9,0,0,0,Italy,1
P0378,Courmayeur,7914.000096,9297.00018,1224,9,0,0,0,Italy,1
P0379,Folgaria,9420.00012,9224.99928,900,9,0,0,0,Italy,1
P0380,Gossensass,9515.99988,8675.99964,1100,9,0,0,0,Italy,1
P0381,Madonna d.Campiglio,9294.00012,9053.99964,1500,9,0,0,0,Italy,1
P0383,Schnalstal,9324,8783.99964,2000,9,0,0,0,Italy,1
P0384,St.Walburg,9372.00024,8883.0,1100,9,0,0,0,Italy,1
P0385,Damuels,8952.00012,8496.00036,1428,9,0,0,0,Austria,1
P0386,Filzmoos,10272.00024,8405.99964,1055,9,0,0,0,Austria,1
P0387,Fulpmes,9479.99988,8559,937,9,0,0,0,Austria,1
P0388,Hintersee,10182.00024,8252.99982,746,9,0,0,0,Austria,1
P0389,Kaunert.Gletscher,9282.00024,8640,3000,9,0,0,0,Austria,1
P0390,Matrei/Osttirol,9912.00024,8640,1000,9,0,0,0,Austria,1
P0391,Hochsoelden,9324,8604.00036,1800,9,0,0,0,Austria,1
P0392,St.Jakob,9852.00012,8694,1495,9,0,0,0,Austria,1
P0393,Turracher Höhe,10392.00012,8694,1783,9,0,0,0,Austria,1
P0394,Wagrain,10182.00024,8460.00072,830,9,0,0,0,Austria,1
P0395,Wolfsberg,10794.00024,8757.00018,463,9,0,0,0,Austria,1
P0397,Branäs,10055.99988,1250.99964,152,9,0,0,0,Sweden,1
P0398,Funäsdalen,9936,270,582,9,0,0,0,Sweden,1
P0399,Kläppen,10157.99976,989.999279999999,350,9,0,0,0,Sweden,1
P0401,Säfsen,10590.00012,1539.0,300,9,0,0,0,Sweden,1
P0402,Grindelwald,8292.00024,8847.0009,1034,9,0,0,0,Switzerland,1
P0403,Lenzerheide,8838,8792.99982,1500,9,0,0,0,Switzerland,1
P0405,Rejviz,11628.0,6902.99982,770,9,0,0,0,Slovakia,1
P0406,Spindlermühle,11022.00012,6632.99982,700,9,0,0,0,Czech. Republik,1
P0436,Arras,6396.000012,6876.00036,89,9,0,0,0,France,1
P0437,Calais,6053.999976,6507.0,3,9,0,0,0,France,1
P0447,Le Castellet,7481.999988,10656.00036,424,9,0,0,0,France,1
P0449,Ampugnano,9450,10665,194,9,0,0,0,Italy,1
P0450,Kisa,11088,2646.0,132,9,0,0,0,Sweden,1
P0451,Göta Kanal,11124,2376.0,74,9,0,0,0,Sweden,1
P0452,Vättern,10656,2538.0,111,9,0,0,0,Sweden,1
P0453,Hjälmaren,11052,2052.0,39,9,0,0,0,Sweden,1
P0454,Katrineholm,11340,2106.0,61,9,0,0,0,Sweden,1
P0455,Malären,11592.0,1944.0,35,9,0,0,0,Sweden,1
P0456,Norr Malären,11772.0,1674.0,42,9,0,0,0,Sweden,1
P0457,Dalälven,11520,1404.0,69,9,0,0,0,Sweden,1
P0458,Norr Hjälmaren,11196,1782.0,79,9,0,0,0,Sweden,1
P0459,Skyllberg,10908,2214.0,100,9,0,0,0,Sweden,1
P0460,Smaland,10836,3024.0,235,9,0,0,0,Sweden,1
P0461,Boras,10296,2970,219,9,0,0,0,Sweden,1
P0462,Alleberg,10260,2592.0,171,9,0,0,0,Sweden,1
P0463,Törreboda,10584,2268.0,126,9,0,0,0,Sweden,1
P0464,Vännern,10152,2214.0,83,9,0,0,0,Sweden,1
P0465,Degerfors,10620,1836.0,196,9,0,0,0,Sweden,1
P0466,Bergslagen,10872,1620,217,9,0,0,0,Sweden,1
P0467,Tiomilaskogen,10224,1458.0,336,9,0,0,0,Sweden,1
P0468,Borlänge,11124,1350,185,9,0,0,0,Sweden,1
P0469,Gästrikland,11160,1080,290,9,0,0,0,Sweden,1
P0470,Siljan,10728,1134.0,205,9,0,0,0,Sweden,1
P0471,Dalarna,10476,1134.0,382,9,0,0,0,Sweden,1
P0472,Norra Dalarna,10692,918.000000000002,452,9,0,0,0,Sweden,1
P0473,Äsnen,10728,3456.0,160,9,0,0,0,Sweden,1
P0474,Bolmen,10224,3294.0,168,9,0,0,0,Sweden,1
P0475,Norra Skane,10296,3726.0,131,9,0,0,0,Sweden,1
P0478,London-City Intl,5382,6218.99964,5,9,0,0,0,United Kingdom,1
P0492,Villard de Lans,7398,9684.00036,1050,9,0,0,0,France,1
P0493,Alagna,8256.000024,9270.00072,1150,9,0,0,0,Italy,1
P0494,Zinal,8147.99988,9117.0009,1670,9,0,0,0,Switzerland,1
P0495,Champery,7877.99988,9080.99964,1050,9,0,0,0,Switzerland,1
P0496,Fiesch,8327.99988,8964,1050,9,0,0,0,Switzerland,1
P0497,Melchsee-Frutt,8375.99976,8766.00036,1920,9,0,0,0,Switzerland,1
P0498,Maurach,9630,8414.99928,930,9,0,0,0,Austria,1
P0499,Sedrun,8555.99976,8810.99964,1400,9,0,0,0,Switzerland,1
P0518,Ragusa,10697.99976,14084.99928,507,9,0,0,0,Italy,1
P0521,Loviisa,14838.00012,1377.0,1,9,0,0,0,Finland,1
P0523,Brie-Champniers,5478.0000012,9332.99982,122,9,0,0,0,France,1
P0524,Tonnay Charente,5082.000012,9215.99964,14,9,0,0,0,France,1
P0525,Gaeta,10284.00012,11772.0,1,9,0,0,0,Italy,1
P0527,San Carlos d.Rapita,5609.999988,12087.0009,1,9,0,0,0,Spain,1
P0529,Treguier,4236.000012,7677.00018,41,9,0,0,0,France,1
P0531,Porto Empedocle,10272.00024,13887.00018,7,9,0,0,0,Italy,1
P0535,Imatra,15750,989.999279999999,67,9,0,0,0,Finland,1
P0536,Mallaig,3299.99994,3240,19,9,0,0,0,United Kingdom,1
P0537,Portree,3173.999976,3014.99928,14,9,0,0,0,United Kingdom,1
P0538,Ullapool,3540.00006,2754.0,14,9,0,0,0,United Kingdom,1
P0539,Varkaus,15432.00012,369.000360000001,77,9,0,0,0,Finland,1
P0540,Gallipoli,11874.00024,12384.00036,12,9,0,0,0,Italy,1
P0541,Porto Azzurro,9144,10926.00036,12,9,0,0,0,Italy,1
P0543,Uusikaupunki,13109.99976,1188.0,10,9,0,0,0,Finland,1
P0544,Beauvais,4973.999976,7551.00036,111,9,0,0,0,France,1
P0545,Asti,8357.99976,9774,122,9,0,0,0,Italy,1
P0546,Egersund,7566.00012,2457.0,27,9,0,0,0,Norway,1
P0547,Adra,4313.999988,14175,8,9,0,0,0,Spain,1
P0548,Banbury,4919.999976,5904.00036,107,9,0,0,0,United Kingdom,1
P0549,Blackburn,4506.000012,4995,123,9,0,0,0,United Kingdom,1
P0550,La Ciotat,7416.0,10709.99928,3,9,0,0,0,France,1
P0551,La Palma,3042.0,13832.9991,95,9,0,0,0,Spain,1
P0552,Melilli,10847.99988,13940.99964,278,9,0,0,0,Italy,1
P0553,Vivero,3156.00012,10862.9991,1389,9,0,0,0,Spain,1
P0554,Cosenza,11250,12798.0,243,9,0,0,0,Italy,1
P0555,Sassari,8484.00012,12023.99964,203,9,0,0,0,Italy,1
P0556,Guarda,2783.99988,12132.00018,1014,9,0,0,0,Portugal,1
P0557,Linares,4092.000048,13455.00072,411,9,0,0,0,Spain,1
02435,Borlange,10980.29988,1388.2482,145,6,0,0,0,Sweden,1
02458,Uppsala,11734.49988,1673.55018,21,5,0,0,0,Sweden,1
02481,Sala,11407.60008,1668.7512,57,6,0,0,0,Sweden,1
02542,Hallum,10094.60016,2525.8122,70,6,0,0,0,Sweden,1
02595,Roma/Gotland,12033.108,2946.348,35,6,0,0,0,Sweden,1
02648,Vaexjoe,10738.66104,3322.998,199,6,0,0,0,Sweden,1
03135,Prestwick,3744,4050,20,5,0,0,0,United Kingdom,1
06605,Chasseral,7939.59984,8568.89928,1599,9,0,0,0,Switzerland,1
06606,Cressier,7941.30012,8614.35,431,9,0,0,0,Switzerland,1
06609,Moleson,7926.40008,8885.09952,1972,9,0,0,0,Switzerland,1
06619,La Fretaz,7767.50004,8726.09922,1202,9,0,0,0,Switzerland,1
06621,Güttingen,8740.59984,8315.1009,440,9,0,0,0,Switzerland,1
06623,Salen-Reutenen,8648.6166,8288.3439,718,9,0,0,0,Switzerland,1
06626,Gösgen,8270.49996,8443.94976,380,9,0,0,0,Switzerland,1
06629,Mühleberg-Stocker,8021.90016,8665.8012,775,9,0,0,0,Switzerland,1
06632,Grenchen,8069.4,8543.2482,430,9,0,0,0,Switzerland,1
06639,Napf,8258.4,8637.44958,1406,9,0,0,0,Switzerland,1
06641,Möhlin,8236.00008,8330.99904,344,9,0,0,0,Switzerland,1
06645,Rünenberg,8236.59984,8405.40024,610,9,0,0,0,Switzerland,1
06646,Beznau,8363.99988,8339.1012,325,9,0,0,0,Switzerland,1
06648,Egolzwil,8281.69992,8543.10078,521,9,0,0,0,Switzerland,1
06651,Schüpfheim,8284.5,8668.6497,742,9,0,0,0,Switzerland,1
06655,Engelberg (CH),8427.76056,8736.309,1035,9,0,0,0,Switzerland,1
06657,Giswil,8348.50008,8721.2997,475,9,0,0,0,Switzerland,1
06664,Reckenholz,8466.40008,8409.00096,443,9,0,0,0,Switzerland,1
06669,Lägern,8422.99992,8379.7497,868,9,0,0,0,Switzerland,1
06673,Wädenswil,8523.96048,8520.6654,463,9,0,0,0,Switzerland,1
06689,Hörnli,8619.00012,8439.74964,1144,9,0,0,0,Switzerland,1
06693,Ebnat-Kappel,8679.09996,8492.3991,623,9,0,0,0,Switzerland,1
06702,La Dole,7595.79984,8950.6512,1670,9,0,0,0,Switzerland,1
06704,Biere,7683.3,8896.5,684,9,0,0,0,Switzerland,1
06705,Changins,7642.00008,8963.4006,430,9,0,0,0,Switzerland,1
06711,Pully,7800.3,8903.40012,461,9,0,0,0,Switzerland,1
06717,Gr. St. Bernard,7981.49988,9250.7994,2472,9,0,0,0,Switzerland,1
06744,Grimsel-Hospiz,8399.99988,8871.29982,1980,9,0,0,0,Switzerland,1
06745,Ulrichen,8390.94588,8907.37776,1345,9,0,0,0,Switzerland,1
06751,Robiei,8464.79988,8940.75084,1898,9,0,0,0,Switzerland,1
06756,Comprovasco,8616.80016,8931.90132,575,9,0,0,0,Switzerland,1
06759,Cimetta,8565.00012,9071.69868,1672,9,0,0,0,Switzerland,1
06760,Locarno-Monti,8563.5,9086.85,366,9,0,0,0,Switzerland,1
06770,Lugano,8625.70008,9177.75036,273,9,0,0,0,Switzerland,1
06771,Stabio,8615.7,9264.59964,353,9,0,0,0,Switzerland,1
06780,Weissfluhjoch,8930.30004,8730.00072,2690,9,0,0,0,Switzerland,1
06782,Disentis,8587.19988,8798.3982,1190,9,0,0,0,Switzerland,1
06788,Hinterrhein,8866.00008,8989.34868,1611,9,0,0,0,Switzerland,1
06799,Naluns-Schlivera,9094.10004,8738.69958,2400,9,0,0,0,Switzerland,1
11819,Jaslovske Bohunice,11759.06952,7837.37478,176,6,0,0,0,Slovakia,1
11867,Prievidza,12091.212,7686.306,260,6,0,0,0,Slovakia,1
11880,Dudince,12192.00012,8009.99928,139,6,0,0,0,Slovakia,1
11856,Mochovce,12043.764,7943.994,261,6,0,0,0,Slovakia,1
11927,Lucenec,12504.19716,7916.75856,214,6,0,0,0,Slovakia,1
11993,Kamenica nad C.,13318.272,7594.02,176,6,0,0,0,Slovakia,1
12766,Josvafo,12791.99988,7838.99964,305,6,0,0,0,Hungary,1
16239,Rom-Ciampino,9930.49992,11443.64976,130,6,0,0,0,Italy,1
26058,Narva,15519.39984,1949.70132,30,6,0,0,0,Estonia,1
26231,Parnu-Sauga,14209.10028,2473.34904,12,6,0,0,0,Estonia,1
26346,Aluksne,15132.70008,3002.6997,197,6,0,0,0,Latvia,1
26416,Saldus,13501.2996,3415.34988,112,6,0,0,0,Estonia,1
26424,Dobele,13795.09956,3445.2,42,6,0,0,0,Latvia,1
26429,Bauska,14105.79972,3555.45018,30,6,0,0,0,Latvia,1
26529,Panevezys,14190.2118,3923.1081,57,6,0,0,0,Lithuania,1
26554,Verkhnedvinsk,15458.4,3876.7518,132,6,0,0,0,Belarus,1
26603,Nida,12962.59956,4156.79958,2,6,0,0,0,Latvia,1
26636,Svecionys,14822.1972,4248.315,222,6,0,0,0,Belarus,1
26659,Lepel,15733.69956,4384.8,174,6,0,0,0,Belarus,1
26714,Mirijampole,13806.69984,4574.3994,80,6,0,0,0,Latvia,1
26825,Grodno,14059.9998,5074.80012,134,6,0,0,0,Belarus,1
26846,Stolbtsy,15023.988,5147.982,172,6,0,0,0,Belarus,1
26863,Mogilev Yerm.,16236.01044,4884.97878,192,6,0,0,0,Belarus,1
26887,Kostuckovichi,16945.5996,5206.34952,168,6,0,0,0,Belarus,1
33027,Zhitckovichi,15432.0246,5824.20456,138,6,0,0,0,Belarus,1
33846,Nikolayev Matv.,16887.384,8610.624,49,6,0,0,0,Ukraine,1
P0559,Ober-Beerbach,8525.99988,7146.00036,340,6,0,0,1,Germany,1
P0560,Erfurt-Stadt,9372.00024,6488.99964,200,6,0,0,1,Germany,1
P0561,Hambach,8274.000096,6804.0,260,6,0,0,1,Germany,1
P0563,London-Luton,5532.0000012,6012.0009,160,6,0,0,0,United Kingdom,1
P0564,East Midlands,4919.999976,5499.00036,93,6,0,0,0,United Kingdom,1
P0570,Vannes Meucon,4416.000012,8252.99982,134,6,0,0,0,France,1
P0571,Athen-Elefth.,14015.99952,13535.99964,94,6,0,0,0,Greece,1
P0572,Amari,14118.00012,2016.00036,20,6,0,0,0,Estonia,1
P0573,Kuressaare,13505.99976,2573.99964,2,6,0,0,0,Estonia,1
B335,Kavelstorf,9792.333,4861.3716,40,6,0,0,1,Germany,1
B742,Linstow,9855.05652,5067.37998,62,6,0,0,1,Germany,1
C316,Marmstorf,8975.99988,5165.99964,75,6,0,0,1,Germany,1
E136,Zetel,8289.71964,5159.12544,3,6,0,0,1,Germany,1
E267,Bockel,8747.00172,5291.325,26,6,0,0,1,Germany,1
E427,Ahlhorn,8340.0012,5444.9982,40,6,0,0,1,Germany,1
E460,Wietzenbruch,8974.25928,5407.6734,73,6,0,0,1,Germany,1
E726,Nemden,8358.0012,5822.9982,130,6,0,0,1,Germany,1
E735,Hattendorf,8734.49964,5813.2134,200,6,0,0,1,Germany,1
E777,Watenstedt,9132.0012,5859.0,103,6,0,0,1,Germany,1
E885,Westerode,9198,5984.9982,205,6,0,0,1,Germany,1
E923,Schlochau,8978.58468,6094.14516,145,6,0,0,1,Germany,1
